"","date","aptName","dong","household","floorAreaRate","numParkinglot","exclusiveArea","floor","price"
"2791",2020-10-27,"LH강남아이파크","자곡동",716,150,880,74.97,14,8.715
"2792",2020-10-27,"샘터마을","일원동",628,249,950,101.97,5,19.4
"2793",2020-10-27,"우성캐릭터빌","도곡동",47,853,211,158.28,17,17
"2794",2020-10-27,"타워팰리스3차","도곡동",480,791,1785,185.622,66,38
"2795",2020-10-27,"타워팰리스1차","도곡동",1297,919,3695,174.67,32,34
"2796",2020-10-28,"현대3차","압구정동",432,0,864,82.5,1,21
"2797",2020-10-28,"현대3차","압구정동",432,0,864,82.5,2,23.2
"2798",2020-10-28,"LH강남아이파크","자곡동",716,150,880,84.92,5,9.495
"2799",2020-10-28,"LH강남아이파크","자곡동",716,150,880,84.92,15,9.855
"2800",2020-10-28,"LH강남아이파크","자곡동",716,150,880,84.92,8,9.655
"2801",2020-10-28,"역삼럭키","도곡동",1094,248,1077,84.97,3,17.5
"2802",2020-10-28,"현대비젼21","도곡동",232,990,291,32.65,19,3.75
"2803",2020-10-29,"역삼IPARK","역삼동",541,273,914,116.285,4,26.4
"2804",2020-10-29,"논현신동아파밀리에","논현동",644,245,684,35.73,13,9
"2805",2020-10-29,"논현아이파크","논현동",99,359,0,84.89,19,19.5998
"2806",2020-10-29,"논현동양파라곤","논현동",203,264,572,160.33,3,26
"2807",2020-10-29,"LH강남아이파크","자곡동",716,150,880,84.92,9,17.4
"2808",2020-10-29,"경남","도곡동",348,356,389,59.76,16,14.9
"2809",2020-10-29,"도곡상지카일룸","도곡동",23,199,90,210.5,4,56.54
"2810",2020-10-29,"타워팰리스1차","도곡동",1297,919,3695,84.16,22,22.2
"2811",2020-10-30,"대원칸타빌","신사동",130,293,170,97.08,4,17.4
"2812",2020-10-30,"한양7차","압구정동",239,320,0,106.22,10,26.9
"2813",2020-10-30,"LH강남아이파크","자곡동",716,150,880,74.97,5,8.385
"2814",2020-10-30,"LH강남아이파크","자곡동",716,150,880,74.97,9,8.67
"2815",2020-10-30,"우성7차","일원동",802,157,641,83.69,5,20.5
"2816",2020-10-31,"대청","개포동",822,0,700,49.86,7,13.895
"2817",2020-10-31,"대치2단지","개포동",1758,174,1758,49.86,7,13.895
"2818",2020-10-31,"래미안블레스티지","개포동",1957,249,3153,59.967,5,18.4
"2819",2020-10-31,"현대","삼성동",198,251,275,32.61,11,8.8
"2820",2020-10-31,"래미안대치팰리스1단지","대치동",1278,258,2478,94.49,12,35.9
"2821",2020-10-31,"래미안대치팰리스2단지","대치동",330,258,601,94.49,12,35.9
"2822",2020-10-31,"논현브라운스톤로얄스위트","논현동",19,202,43,242.57,3,20.3
"2823",2020-10-31,"한양4차","압구정동",286,187,143,101.09,2,23.3
"2824",2020-10-31,"강남데시앙파크","세곡동",546,169,850,114.69,7,15.35
"2825",2020-10-31,"푸른마을","일원동",930,249,930,59.76,1,14.25
"2826",2020-10-31,"푸른마을","일원동",930,249,930,59.76,6,14.2
"2827",2020-10-31,"역삼우성","도곡동",390,185,468,84.83,4,17.3
"2828",2020-11-01,"경남","개포동",678,174,816,123.28,12,26
"2829",2020-11-01,"개포주공5단지","개포동",940,151,912,53.98,1,18
"2830",2020-11-02,"역삼래미안","역삼동",1050,276,1066,59.4,3,18.3
"2831",2020-11-02,"래미안그레이튼2차","역삼동",464,266,626,120.37,27,27
"2832",2020-11-02,"개포주공6단지","개포동",1060,0,300,60.13,10,18.8
"2833",2020-11-02,"개포주공7단지","개포동",900,0,400,60.13,10,18.8
"2834",2020-11-02,"개포주공6단지","개포동",1060,0,300,83.21,14,22.1
"2835",2020-11-02,"개포주공7단지","개포동",900,0,400,83.21,14,22.1
"2836",2020-11-02,"선경1,2차","대치동",1034,179,1661,127.75,8,33.25
"2837",2020-11-02,"동현","논현동",548,174,1096,84.92,14,16.5
"2838",2020-11-02,"한양3차","압구정동",312,198,156,117.26,4,26.6
"2839",2020-11-02,"LH강남아이파크","자곡동",716,150,880,74.97,4,8.495
"2840",2020-11-02,"LH강남아이파크","자곡동",716,150,880,74.97,5,8.52
"2841",2020-11-02,"LH강남아이파크","자곡동",716,150,880,59.96,7,7.405
"2842",2020-11-02,"까치마을","수서동",1404,208,1410,34.44,15,8.92
"2843",2020-11-02,"까치마을","수서동",1404,208,1410,49.5,15,11.191
"2844",2020-11-02,"타워팰리스1차","도곡동",1297,919,3695,137.24,49,28
"2845",2020-11-02,"아카데미스위트","도곡동",414,996,808,128.74,39,18
"2846",2020-11-03,"더블루","역삼동",68,370,50,71.26,4,8.8
"2847",2020-11-03,"한양6차","압구정동",227,0,136,106.71,8,25
"2848",2020-11-03,"래미안강남힐즈","자곡동",1020,159,1554,91.96,12,17.2
"2849",2020-11-03,"LH강남아이파크","자곡동",716,150,880,59.96,15,7.63
"2850",2020-11-03,"LH강남아이파크","자곡동",716,150,880,74.97,13,8.825
"2851",2020-11-03,"LH강남아이파크","자곡동",716,150,880,84.92,6,9.67
"2852",2020-11-03,"삼성","수서동",680,211,1020,84.97,5,16.7
"2853",2020-11-03,"수서한아름","수서동",498,249,996,97.63,2,16.4
"2854",2020-11-03,"아카데미스위트","도곡동",414,996,808,122.07,18,17.88
"2855",2020-11-04,"역삼IPARK","역삼동",541,273,914,28.246,8,8
"2856",2020-11-04,"청담삼성3차","청담동",217,345,319,114.83,6,19.5
"2857",2020-11-04,"진흥","청담동",375,178,375,145.69,12,26.7
"2858",2020-11-04,"한양빌라트","논현동",19,253,32,129.6,4,11.3
"2859",2020-11-04,"현대6,7차","압구정동",1288,210,1120,144.2,9,37.5
"2860",2020-11-04,"현대65동(대림아크로빌)","압구정동",56,240,89,144.2,9,37.5
"2861",2020-11-04,"현대8차","압구정동",515,173,0,107.64,4,25
"2862",2020-11-04,"LH강남아이파크","자곡동",716,150,880,59.96,4,7.415
"2863",2020-11-04,"LH강남아이파크","자곡동",716,150,880,74.97,10,8.715
"2864",2020-11-04,"LH강남아이파크","자곡동",716,150,880,59.96,9,7.545
"2865",2020-11-04,"LH강남아이파크","자곡동",716,150,880,74.89,14,8.635
"2866",2020-11-04,"까치마을","수서동",1404,208,1410,49.5,14,13.3
"2867",2020-11-05,"삼성월드타워","삼성동",46,333,48,84.725,10,12.796
"2868",2020-11-05,"삼성월드타워","삼성동",46,333,48,58.776,9,8.877
"2869",2020-11-05,"삼성월드타워","삼성동",46,333,48,58.776,8,8.694
"2870",2020-11-05,"삼성월드타워","삼성동",46,333,48,84.202,7,12.455
"2871",2020-11-05,"삼성월드타워","삼성동",46,333,48,84.725,7,12.532
"2872",2020-11-05,"삼성월드타워","삼성동",46,333,48,58.776,6,8.511
"2873",2020-11-05,"삼성월드타워","삼성동",46,333,48,84.202,3,11.799
"2874",2020-11-05,"삼성월드타워","삼성동",46,333,48,58.776,2,8.236
"2875",2020-11-05,"삼성월드타워","삼성동",46,333,48,83.849,14,13.708
"2876",2020-11-05,"삼성월드타워","삼성동",46,333,48,58.776,11,9.152
"2877",2020-11-05,"논현한진로즈힐","논현동",81,222,124,84.94,6,14.4
"2878",2020-11-05,"한양3차","압구정동",312,198,156,161.9,13,35.5
"2879",2020-11-05,"현대1,2차","압구정동",960,224,720,160.28,6,42.8
"2880",2020-11-05,"까치마을","수서동",1404,208,1410,34.44,14,8.9
"2881",2020-11-05,"타워팰리스1차","도곡동",1297,919,3695,137.24,35,29.3
"2882",2020-11-05,"로덴하우스이스트빌리지","도곡동",33,249,124,243.36,2,40
"2883",2020-11-06,"청담e-편한세상1차","청담동",271,296,400,81.84,9,17.9
"2884",2020-11-06,"삼성월드타워","삼성동",46,333,48,84.725,11,13.192
"2885",2020-11-06,"삼성월드타워","삼성동",46,333,48,84.202,8,12.455
"2886",2020-11-06,"삼성월드타워","삼성동",46,333,48,84.725,8,12.532
"2887",2020-11-06,"삼성월드타워","삼성동",46,333,48,58.776,7,8.694
"2888",2020-11-06,"삼성월드타워","삼성동",46,333,48,58.776,6,8.511
"2889",2020-11-06,"삼성월드타워","삼성동",46,333,48,58.776,5,8.511
"2890",2020-11-06,"삼성월드타워","삼성동",46,333,48,84.725,4,12.137
"2891",2020-11-06,"삼성월드타워","삼성동",46,333,48,83.849,12,13.708
"2892",2020-11-06,"강남LH1단지(e편한세상)","세곡동",809,173,998,74.74,2,13.6
"2893",2020-11-06,"LH강남아이파크","자곡동",716,150,880,59.96,13,7.705
"2894",2020-11-06,"LH강남아이파크","자곡동",716,150,880,74.89,14,8.67
"2895",2020-11-06,"LH강남아이파크","자곡동",716,150,880,74.97,6,8.575
"2896",2020-11-06,"LH강남아이파크","자곡동",716,150,880,59.96,13,7.6
"2897",2020-11-06,"삼성사원","일원동",80,12,80,84.67,1,15
"2898",2020-11-07,"개포주공6단지","개포동",1060,0,300,60.13,1,17.7
"2899",2020-11-07,"개포주공7단지","개포동",900,0,400,60.13,1,17.7
"2900",2020-11-07,"개포주공6단지","개포동",1060,0,300,73.26,14,20.7
"2901",2020-11-07,"개포주공7단지","개포동",900,0,400,73.26,14,20.7
"2902",2020-11-07,"개포주공5단지","개포동",940,151,912,53.98,7,19
"2903",2020-11-07,"현대3차","개포동",198,147,100,163.85,2,30
"2904",2020-11-07,"현대13차","압구정동",234,150,201,105.45,11,30.45
"2905",2020-11-07,"LH강남아이파크","자곡동",716,150,880,74.97,7,13.8
"2906",2020-11-08,"우성3차","개포동",405,179,450,133.46,6,26
"2907",2020-11-08,"청담삼성3차","청담동",217,345,319,59.99,10,14.99
"2908",2020-11-09,"라테라스청담(도시형)","청담동",88,358,53,35.31,6,8
"2909",2020-11-09,"삼성월드타워","삼성동",46,333,48,58.776,11,9.152
"2910",2020-11-09,"삼성월드타워","삼성동",46,333,48,84.725,9,12.796
"2911",2020-11-09,"삼성월드타워","삼성동",46,333,48,58.776,7,8.694
"2912",2020-11-09,"삼성월드타워","삼성동",46,333,48,84.725,6,12.268
"2913",2020-11-09,"한양5차","압구정동",343,192,172,115.24,8,30.5
"2914",2020-11-09,"LH강남아이파크","자곡동",716,150,880,74.89,4,8.29
"2915",2020-11-09,"개포우성4차","도곡동",459,149,0,152.74,9,30.2
"2916",2020-11-09,"아카데미스위트","도곡동",414,996,808,122.07,33,19.3
"2917",2020-11-10,"역삼e-편한세상","역삼동",840,282,852,59.606,25,19.5
"2918",2020-11-10,"개나리SK뷰","역삼동",240,257,397,127.27,14,32
"2919",2020-11-10,"청담영풍마드레빌","청담동",49,231,83,122.2,9,16.5
"2920",2020-11-10,"삼성월드타워","삼성동",46,333,48,84.202,11,13.11
"2921",2020-11-10,"삼성월드타워","삼성동",46,333,48,84.725,5,12.268
"2922",2020-11-10,"삼성월드타워","삼성동",46,333,48,58.776,3,8.236
"2923",2020-11-10,"삼성월드타워","삼성동",46,333,48,83.849,13,13.708
"2924",2020-11-10,"대치삼성1차","대치동",960,261,1259,97.35,6,24.6
"2925",2020-11-10,"대치아이파크","대치동",768,274,1171,119.58,16,32.95
"2926",2020-11-10,"대치쌍용2차","대치동",364,176,364,84.49,3,19
"2927",2020-11-10,"진흥아마란스","신사동",17,294,39,175.64,3,14.9
"2928",2020-11-10,"한양5차","압구정동",343,192,172,115.24,8,29.5
"2929",2020-11-10,"한양5차","압구정동",343,192,172,100.5,9,23.9
"2930",2020-11-10,"LH강남아이파크","자곡동",716,150,880,74.97,11,8.825
"2931",2020-11-10,"LH강남아이파크","자곡동",716,150,880,59.96,11,7.62
"2932",2020-11-10,"LH강남아이파크","자곡동",716,150,880,74.97,7,8.485
"2933",2020-11-10,"LH강남아이파크","자곡동",716,150,880,59.96,12,7.705
"2934",2020-11-10,"수서1-2단지","일원동",720,177,529,39.98,14,8.9
"2935",2020-11-10,"까치마을","수서동",1404,208,1410,34.44,7,8.9
"2936",2020-11-10,"경남","도곡동",348,356,389,59.76,9,15.3
"2937",2020-11-11,"역삼e-편한세상","역삼동",840,282,852,84.991,7,24.5
"2938",2020-11-11,"현대1차","개포동",416,179,453,128.62,1,20
"2939",2020-11-11,"미성2차","압구정동",911,0,1093,74.4,14,22.9
"2940",2020-11-11,"신현대(현대9,11,12차)","압구정동",1924,0,2800,108.88,12,26.9
"2941",2020-11-11,"현대6,7차","압구정동",1288,210,1120,144.7,5,35.4
"2942",2020-11-11,"현대65동(대림아크로빌)","압구정동",56,240,89,144.7,5,35.4
"2943",2020-11-11,"LH강남아이파크","자곡동",716,150,880,74.97,1,8.275
"2944",2020-11-11,"LH강남아이파크","자곡동",716,150,880,74.89,11,8.67
"2945",2020-11-11,"LH강남아이파크","자곡동",716,150,880,74.97,10,8.67
"2946",2020-11-11,"샘터마을","일원동",628,249,950,101.97,8,18.5
"2947",2020-11-11,"푸른마을","일원동",930,249,930,59.76,3,14.5
"2948",2020-11-11,"까치마을","수서동",1404,208,1410,34.44,13,9
"2949",2020-11-11,"매봉","도곡동",132,386,132,83.49,2,15.5
"2950",2020-11-11,"타워팰리스1차","도곡동",1297,919,3695,84.16,32,22
"2951",2020-11-12,"진흥","청담동",375,178,375,180.67,12,27
"2952",2020-11-12,"아이파크삼성","삼성동",449,296,1253,156.857,27,44.9
"2953",2020-11-12,"삼성롯데캐슬킹덤","삼성동",118,234,276,148.5,2,24.5
"2954",2020-11-12,"테헤란로대우아이빌","대치동",371,1096,180,59.83,14,7.8
"2955",2020-11-12,"동부센트레빌","대치동",805,297,1824,145.83,18,39
"2956",2020-11-12,"한양7차","압구정동",239,320,0,106.22,12,26.1
"2957",2020-11-12,"신동아","수서동",1162,203,325,49.96,8,11.45
"2958",2020-11-12,"타워팰리스1차","도곡동",1297,919,3695,164.97,3,32
"2959",2020-11-13,"한양럭스","역삼동",18,242,15,44,1,3.7
"2960",2020-11-13,"논현신동아파밀리에","논현동",644,245,684,35.73,10,8.85
"2961",2020-11-13,"논현아이파크","논현동",99,359,0,59.75,10,10.6584
"2962",2020-11-13,"한양6차","압구정동",227,0,136,106.71,8,24
"2963",2020-11-13,"LH강남아이파크","자곡동",716,150,880,74.97,1,8.355
"2964",2020-11-13,"LH강남아이파크","자곡동",716,150,880,74.97,2,8.365
"2965",2020-11-13,"LH강남아이파크","자곡동",716,150,880,74.97,5,8.44
"2966",2020-11-13,"LH강남아이파크","자곡동",716,150,880,59.96,11,7.62
"2967",2020-11-13,"우성7차","일원동",802,157,641,68.39,13,18.5
"2968",2020-11-13,"삼익","수서동",645,224,650,60,11,12.8
"2969",2020-11-13,"강남더샵포레스트","수서동",400,199,840,124.5802,11,23.8
"2970",2020-11-13,"삼익","수서동",645,224,650,84.48,10,15.3
"2971",2020-11-13,"타워팰리스2차","도곡동",813,923,2376,154.35,47,38.8
"2972",2020-11-14,"역삼푸르지오","역삼동",738,283,753,84.9097,11,22.4
"2973",2020-11-14,"대청","개포동",822,0,700,51.12,10,13.6
"2974",2020-11-14,"대치2단지","개포동",1758,174,1758,51.12,10,13.6
"2975",2020-11-14,"개포주공6단지","개포동",1060,0,300,83.7,12,24
"2976",2020-11-14,"개포주공7단지","개포동",900,0,400,83.7,12,24
"2977",2020-11-14,"개포주공6단지","개포동",1060,0,300,73.02,2,20.4
"2978",2020-11-14,"개포주공7단지","개포동",900,0,400,73.02,2,20.4
"2979",2020-11-14,"래미안삼성1차(301,302,303동)","삼성동",133,227,231,106.98,6,23
"2980",2020-11-14,"선릉역대우아이빌5차","대치동",150,694,154,28.34,14,2.97
"2981",2020-11-14,"현대넥서스(261-8)","논현동",16,249,22,163.2,7,18
"2982",2020-11-14,"한양4차","압구정동",286,187,143,101.09,8,24.3
"2983",2020-11-14,"강남LH1단지(e편한세상)","세곡동",809,173,998,59.86,10,12.65
"2984",2020-11-14,"LH강남아이파크","자곡동",716,150,880,84.92,6,13.9
"2985",2020-11-14,"목련타운","일원동",650,249,975,99.79,13,20.8
"2986",2020-11-14,"수서1-2단지","일원동",720,177,529,59.94,9,12
"2987",2020-11-14,"목련타운","일원동",650,249,975,99.79,1,18.75
"2988",2020-11-14,"신동아","수서동",1162,203,325,39.53,15,10.4
"2989",2020-11-14,"강남데시앙포레","수서동",787,165,957,84.92,3,16.35
"2990",2020-11-14,"신동아","수서동",1162,203,325,33.18,4,8.8
"2991",2020-11-14,"아카데미스위트","도곡동",414,996,808,122.07,16,19.1
"2992",2020-11-15,"역삼e-편한세상","역삼동",840,282,852,84.991,8,24.3
"2993",2020-11-15,"현대1차","개포동",416,179,453,177.19,10,27.8
"2994",2020-11-15,"미성2차","압구정동",911,0,1093,140.9,9,32
"2995",2020-11-15,"현대14차","압구정동",388,194,371,84.98,5,27
"2996",2020-11-15,"한양2차","압구정동",296,143,147,147.41,10,37.9
"2997",2020-11-15,"타워팰리스2차","도곡동",813,923,2376,115.63,23,24.9
"2998",2020-11-16,"대청","개포동",822,0,700,49.86,11,13.9
"2999",2020-11-16,"대치2단지","개포동",1758,174,1758,49.86,11,13.9
"3000",2020-11-16,"삼성힐스테이트2단지","삼성동",926,273,1291,39.552,22,14.8
"3001",2020-11-16,"논현e-편한세상","논현동",63,249,95,84.9876,6,13
"3002",2020-11-16,"논현아이파크","논현동",99,359,0,59.75,12,11.5
"3003",2020-11-16,"한양6차","압구정동",227,0,136,106.71,3,23.6
"3004",2020-11-16,"신현대(현대9,11,12차)","압구정동",1924,0,2800,111.38,5,28
"3005",2020-11-16,"신현대(현대9,11,12차)","압구정동",1924,0,2800,108.88,4,28.1
"3006",2020-11-16,"현대8차","압구정동",515,173,0,111.5,2,23.65
"3007",2020-11-16,"현대3차","압구정동",432,0,864,82.5,1,21
"3008",2020-11-16,"한양2차","압구정동",296,143,147,147.41,9,37.8
"3009",2020-11-16,"세곡푸르지오","세곡동",912,174,1148,84.84,7,16
"3010",2020-11-16,"LH강남아이파크","자곡동",716,150,880,84.92,9,9.82
"3011",2020-11-16,"LH강남아이파크","자곡동",716,150,880,84.83,3,9.2
"3012",2020-11-16,"LH강남아이파크","자곡동",716,150,880,84.83,2,9.145
"3013",2020-11-16,"LH강남아이파크","자곡동",716,150,880,74.89,15,8.615
"3014",2020-11-16,"도곡렉슬","도곡동",3002,274,4443,84.9984,6,28.5
"3015",2020-11-16,"도곡렉슬","도곡동",3002,274,4443,114.9931,17,31.5
"3016",2020-11-17,"개포주공6단지","개포동",1060,0,300,83.21,6,23.45
"3017",2020-11-17,"개포주공7단지","개포동",900,0,400,83.21,6,23.45
"3018",2020-11-17,"삼성씨엘케이","삼성동",12,299,16,99.47,3,15.5
"3019",2020-11-17,"선경1,2차","대치동",1034,179,1661,136.68,7,35
"3020",2020-11-17,"테헤란로대우아이빌","대치동",371,1096,180,59.83,26,7.85
"3021",2020-11-17,"미성2차","압구정동",911,0,1093,74.4,1,19.8
"3022",2020-11-17,"현대14차","압구정동",388,194,371,84.94,8,27.5
"3023",2020-11-17,"한양4차","압구정동",286,187,143,101.09,5,23.9
"3024",2020-11-17,"한양6차","압구정동",227,0,136,106.71,6,24.15
"3025",2020-11-17,"강남LH1단지(e편한세상)","세곡동",809,173,998,59.89,5,13
"3026",2020-11-17,"래미안강남힐즈","자곡동",1020,159,1554,91.96,3,16.95
"3027",2020-11-17,"LH강남아이파크","자곡동",716,150,880,74.97,7,8.555
"3028",2020-11-17,"까치마을","수서동",1404,208,1410,34.44,5,8.1
"3029",2020-11-17,"타워팰리스3차","도곡동",480,791,1785,163.702,27,32.7
"3030",2020-11-18,"LG개포자이","개포동",212,250,502,168.42,20,24
"3031",2020-11-18,"마일스디오빌","논현동",260,599,200,36.29,9,3.6
"3032",2020-11-18,"현대3차","압구정동",432,0,864,82.5,5,23.3
"3033",2020-11-18,"현대14차","압구정동",388,194,371,84.98,15,28.5
"3034",2020-11-18,"현대13차","압구정동",234,150,201,108.47,8,30
"3035",2020-11-18,"신현대(현대9,11,12차)","압구정동",1924,0,2800,111.38,1,25.8
"3036",2020-11-18,"현대8차","압구정동",515,173,0,107.64,2,23.95
"3037",2020-11-18,"현대6,7차","압구정동",1288,210,1120,144.2,10,39
"3038",2020-11-18,"현대65동(대림아크로빌)","압구정동",56,240,89,144.2,10,39
"3039",2020-11-18,"LH강남아이파크","자곡동",716,150,880,84.92,10,9.875
"3040",2020-11-18,"LH강남아이파크","자곡동",716,150,880,59.96,8,7.535
"3041",2020-11-18,"LH강남아이파크","자곡동",716,150,880,84.83,9,9.52
"3042",2020-11-18,"LH강남아이파크","자곡동",716,150,880,74.97,10,8.68
"3043",2020-11-18,"대림아크로빌","도곡동",490,936,1662,130.545,13,20
"3044",2020-11-18,"개포한신","도곡동",620,145,930,52.72,8,17.8
"3045",2020-11-19,"동부센트레빌","역삼동",206,350,208,59.82,4,14.95
"3046",2020-11-19,"개나리래미안","역삼동",438,273,788,84.93,16,25.8
"3047",2020-11-19,"역삼e-편한세상","역삼동",840,282,852,84.675,19,24.9
"3048",2020-11-19,"역삼래미안","역삼동",1050,276,1066,59.4,14,19.35
"3049",2020-11-19,"역삼디오빌","역삼동",457,966,338,59.505,22,7
"3050",2020-11-19,"개포주공6단지","개포동",1060,0,300,60.76,5,20
"3051",2020-11-19,"개포주공7단지","개포동",900,0,400,60.76,5,20
"3052",2020-11-19,"대치삼성1차","대치동",960,261,1259,59.88,2,17.9
"3053",2020-11-19,"한보미도맨션1,2차","대치동",2436,179,2906,84.96,6,24.1
"3054",2020-11-19,"한양7차","압구정동",239,320,0,106.22,8,25
"3055",2020-11-19,"신현대(현대9,11,12차)","압구정동",1924,0,2800,108.88,3,26.7
"3056",2020-11-19,"까치마을","수서동",1404,208,1410,34.44,8,8.85
"3057",2020-11-19,"까치마을","수서동",1404,208,1410,49.5,7,12.95
"3058",2020-11-19,"도곡렉슬","도곡동",3002,274,4443,84.9984,22,27.4
"3059",2020-11-19,"도곡렉슬","도곡동",3002,274,4443,120.8233,4,30
"3060",2020-11-20,"한양럭스","역삼동",18,242,15,103.28,2,9.7
"3061",2020-11-20,"더블루","역삼동",68,370,50,71.26,3,8.3
"3062",2020-11-20,"역삼IPARK","역삼동",541,273,914,28.246,8,8.18
"3063",2020-11-20,"아이파크삼성","삼성동",449,296,1253,156.857,12,40.5
"3064",2020-11-20,"삼성우림루미아트","삼성동",40,247,78,111.15,5,15
"3065",2020-11-20,"한보미도맨션1,2차","대치동",2436,179,2906,115.05,5,29.7
"3066",2020-11-20,"한양7차","압구정동",239,320,0,106.22,2,24.5
"3067",2020-11-20,"현대5차","압구정동",224,170,448,82.23,12,29
"3068",2020-11-20,"현대1,2차","압구정동",960,224,720,131.48,4,33.5
"3069",2020-11-20,"현대1,2차","압구정동",960,224,720,161.18,12,41
"3070",2020-11-20,"LH강남아이파크","자곡동",716,150,880,59.96,4,7.405
"3071",2020-11-20,"LH강남아이파크","자곡동",716,150,880,74.97,11,8.785
"3072",2020-11-20,"LH강남아이파크","자곡동",716,150,880,74.97,1,8.2
"3073",2020-11-20,"LH강남아이파크","자곡동",716,150,880,59.96,8,7.425
"3074",2020-11-20,"수서1-2단지","일원동",720,177,529,59.96,15,13.2
"3075",2020-11-20,"한솔마을","일원동",570,108,1140,84.73,4,19.7
"3076",2020-11-20,"삼익","수서동",645,224,650,84.48,4,15.3
"3077",2020-11-20,"강남데시앙포레","수서동",787,165,957,84.92,9,18
"3078",2020-11-20,"원팰리스","도곡동",19,260,21,58.7,1,3.3
"3079",2020-11-21,"역삼래미안","역삼동",1050,276,1066,80.87,3,21.3
"3080",2020-11-21,"역삼푸르지오","역삼동",738,283,753,84.9097,3,23.3
"3081",2020-11-21,"역삼e-편한세상","역삼동",840,282,852,84.991,8,24.8
"3082",2020-11-21,"대청","개포동",822,0,700,33.18,8,9.8
"3083",2020-11-21,"대치2단지","개포동",1758,174,1758,33.18,8,9.8
"3084",2020-11-21,"개포주공6단지","개포동",1060,0,300,53.46,10,17.5
"3085",2020-11-21,"개포주공7단지","개포동",900,0,400,53.46,10,17.5
"3086",2020-11-21,"개포주공6단지","개포동",1060,0,300,73.02,3,22.5
"3087",2020-11-21,"개포주공7단지","개포동",900,0,400,73.02,3,22.5
"3088",2020-11-21,"개포주공6단지","개포동",1060,0,300,73.02,12,23
"3089",2020-11-21,"개포주공7단지","개포동",900,0,400,73.02,12,23
"3090",2020-11-21,"대청","개포동",822,0,700,33.18,4,9.8
"3091",2020-11-21,"대치2단지","개포동",1758,174,1758,33.18,4,9.8
"3092",2020-11-21,"마일스디오빌","논현동",260,599,200,36.29,8,3.6
"3093",2020-11-21,"영동한양1차","압구정동",936,211,561,63.87,7,20
"3094",2020-11-21,"현대13차","압구정동",234,150,201,105.31,6,29.5
"3095",2020-11-21,"현대5차","압구정동",224,170,448,82.23,6,27
"3096",2020-11-21,"현대5차","압구정동",224,170,448,82.23,13,28.9
"3097",2020-11-21,"한양8차","압구정동",90,195,108,204.64,9,48.5
"3098",2020-11-21,"한양5차","압구정동",343,192,172,115.24,5,27.7
"3099",2020-11-21,"한양4차","압구정동",286,187,143,102.81,1,22.25
"3100",2020-11-21,"한양2차","압구정동",296,143,147,147.41,8,36.2
"3101",2020-11-21,"영동한양1차","압구정동",936,211,561,49.98,3,17.4
"3102",2020-11-21,"영동한양1차","압구정동",936,211,561,78.05,8,24
"3103",2020-11-21,"샘터마을","일원동",628,249,950,115.366,2,21
"3104",2020-11-21,"래미안개포루체하임","일원동",850,249,1301,84.99,5,23
"3105",2020-11-21,"삼익","수서동",645,224,650,60,3,12.9
"3106",2020-11-21,"강남데시앙포레","수서동",787,165,957,84.86,7,17.7
"3107",2020-11-21,"강남데시앙포레","수서동",787,165,957,59.81,9,14.3
"3108",2020-11-21,"삼익","수서동",645,224,650,60,8,12.95
"3109",2020-11-21,"아카데미스위트","도곡동",414,996,808,122.07,36,19.2
"3110",2020-11-21,"도곡렉슬","도곡동",3002,274,4443,134.9023,16,35.5
"3111",2020-11-21,"도곡렉슬","도곡동",3002,274,4443,84.9231,6,28.5
"3112",2020-11-22,"까치마을","수서동",1404,208,1410,34.44,8,9
"3113",2020-11-22,"신동아","수서동",1162,203,325,39.53,5,10.25
"3114",2020-11-22,"타워팰리스2차","도곡동",813,923,2376,162.6,18,31.5
"3115",2020-11-23,"역삼한스빌","역삼동",216,376,154,41.95,12,3.92
"3116",2020-11-23,"강남역이스턴(도시형)","역삼동",98,687,31,15.25,15,1.9
"3117",2020-11-23,"강남역이스턴(도시형)","역삼동",98,687,31,14.78,14,1.9
"3118",2020-11-23,"역삼디오빌","역삼동",457,966,338,36.96,13,4.25
"3119",2020-11-23,"풍림지오빌","역삼동",17,299,18,32.95,6,3.3
"3120",2020-11-23,"대청","개포동",822,0,700,49.86,14,13.5
"3121",2020-11-23,"대치2단지","개포동",1758,174,1758,49.86,14,13.5
"3122",2020-11-23,"대청","개포동",822,0,700,49.86,2,13.05
"3123",2020-11-23,"대치2단지","개포동",1758,174,1758,49.86,2,13.05
"3124",2020-11-23,"테헤란로대우아이빌","대치동",371,1096,180,30.46,6,3.58
"3125",2020-11-23,"현대5차","압구정동",224,170,448,82.23,4,28.5
"3126",2020-11-23,"현대14차","압구정동",388,194,371,84.98,8,29
"3127",2020-11-23,"현대10차","압구정동",144,228,187,108.15,6,28
"3128",2020-11-23,"현대10차","압구정동",144,228,187,151.93,5,37
"3129",2020-11-23,"신현대(현대9,11,12차)","압구정동",1924,0,2800,111.38,5,29.5
"3130",2020-11-23,"LH강남아이파크","자곡동",716,150,880,84.96,15,9.915
"3131",2020-11-23,"LH강남아이파크","자곡동",716,150,880,59.96,2,7.26
"3132",2020-11-23,"LH강남아이파크","자곡동",716,150,880,84.83,11,9.64
"3133",2020-11-23,"LH강남아이파크","자곡동",716,150,880,74.97,4,8.35
"3134",2020-11-23,"LH강남아이파크","자곡동",716,150,880,84.96,1,9.4
"3135",2020-11-23,"삼익","수서동",645,224,650,60,9,12.9
